-2.226930000000000021e-01 -5.285279999999999978e-01 -9.549100000000000366e-01 -3.233909999999999840e-01 -3.585709999999999731e-01 -2.192230000000000012e-01 0.000000000000000000e+00 4.178434871213299040e-02 1.469279999999999919e+00 0.000000000000000000e+00 nan nan 3.570840771897165755e-01 1.374142466889999997e-02 1.355260314050000039e-02 8.184203209100000473e-03 8.673310000000000741e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.226839999999999931e-01 -4.087669999999999915e-01 -4.373540000000000205e-01 -2.156569999999999876e-01 -3.559229999999999894e-01 -2.192189999999999972e-01 0.000000000000000000e+00 3.900961075079423246e-02 1.400320000000000009e+00 0.000000000000000000e+00 nan nan 3.973155591779770068e-01 1.374142466889999997e-02 1.355260314050000039e-02 8.184203209100000473e-03 8.673310000000000741e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.226889999999999981e-01 -4.748979999999999868e-01 -5.052370000000000472e-01 -2.584159999999999791e-01 -4.244120000000000115e-01 -2.192179999999999962e-01 0.000000000000000000e+00 3.626376113378693145e-02 9.175990000000000535e-01 0.000000000000000000e+00 nan nan 4.373375159201562390e-01 9.618627445850000401e-03 1.500468782080000008e-02 6.748540364830000332e-03 3.775389999999999802e+00 1.597990000000000066e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.226849999999999941e-01 -3.967089999999999783e-01 -4.724780000000000091e-01 -2.025240000000000096e-01 -4.110800000000000010e-01 -2.192240000000000022e-01 0.000000000000000000e+00 3.356083442145196827e-02 7.796800000000000397e-01 0.000000000000000000e+00 nan nan 4.769427961749331812e-01 9.618627445850000401e-03 1.500468782080000008e-02 6.748540364830000332e-03 3.775389999999999802e+00 1.597990000000000066e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 5.706686148767486921e-01 7.272835249674195479e-01
-2.226819999999999911e-01 -3.922570000000000223e-01 -2.742060000000000053e-01 -2.539219999999999811e-01 -3.289210000000000189e-01 -2.192220000000000002e-01 0.000000000000000000e+00 3.091437884046899232e-02 9.175990000000000535e-01 0.000000000000000000e+00 nan nan 5.159289698120843592e-01 8.499030144749999613e-03 1.631696973620000088e-02 6.354760133049999933e-03 1.386819999999999986e+01 1.990350000000000108e+01 2.054720000000000013e+01 -1.000000000000000000e+00 5.706686148767486921e-01 7.272835249674195479e-01
-2.226889999999999981e-01 -4.834319999999999729e-01 -6.095890000000000475e-01 -2.874129999999999741e-01 -3.612210000000000143e-01 -2.192250000000000032e-01 0.000000000000000000e+00 2.833730277703438993e-02 7.107200000000000184e-01 0.000000000000000000e+00 nan nan 5.541006214267465424e-01 8.499030144749999613e-03 1.631696973620000088e-02 6.354760133049999933e-03 1.386819999999999986e+01 1.990350000000000108e+01 2.054720000000000013e+01 -1.000000000000000000e+00 5.716210731390535260e-01 6.409706527656345854e-01
-2.226950000000000041e-01 -5.533019999999999605e-01 -8.747540000000000315e-01 -4.272270000000000234e-01 -3.548279999999999768e-01 -2.192310000000000092e-01 0.000000000000000000e+00 2.584172851968868923e-02 9.175990000000000535e-01 0.000000000000000000e+00 nan nan 5.912715644740380583e-01 5.545623585100000093e-03 1.401783820229999915e-02 5.982470323600000243e-03 7.677380000000000315e+00 2.169290000000000163e+01 2.210460000000000136e+01 2.102649999999999864e+01 5.716210731390535260e-01 6.409706527656345854e-01
-2.226889999999999981e-01 -4.799399999999999777e-01 -5.265309999999999713e-01 -4.249979999999999869e-01 -3.259509999999999907e-01 -2.192139999999999922e-01 0.000000000000000000e+00 2.343885490894226376e-02 5.728010000000000046e-01 0.000000000000000000e+00 nan nan 6.272669508370078972e-01 5.545623585100000093e-03 1.401783820229999915e-02 5.982470323600000243e-03 7.677380000000000315e+00 2.169290000000000163e+01 2.210460000000000136e+01 2.102649999999999864e+01 5.159834402143030907e-01 6.217918474405714768e-01
-2.226849999999999941e-01 -4.361680000000000001e-01 -6.121119999999999894e-01 -2.285909999999999886e-01 -2.418389999999999984e-01 -2.192070000000000130e-01 0.000000000000000000e+00 2.113883044993902782e-02 6.417610000000000259e-01 0.000000000000000000e+00 nan nan 6.619252519256673128e-01 6.907971757030000048e-03 1.527451946549999995e-02 6.357110753469999952e-03 1.062190000000000012e+01 1.974159999999999826e+01 1.952309999999999945e+01 1.950949999999999918e+01 5.159834402143030907e-01 6.217918474405714768e-01
-2.226849999999999941e-01 -4.341309999999999891e-01 -3.677380000000000093e-01 -2.325349999999999917e-01 -4.296769999999999756e-01 -2.191750000000000087e-01 0.000000000000000000e+00 1.895063832583621100e-02 1.607199999999999962e+00 0.000000000000000000e+00 nan nan 6.951000888604578209e-01 6.907971757030000048e-03 1.527451946549999995e-02 6.357110753469999952e-03 1.062190000000000012e+01 1.974159999999999826e+01 1.952309999999999945e+01 1.950949999999999918e+01 8.122791352111914387e-01 8.668470281594879978e-01
-2.226640000000000008e-01 -2.162199999999999955e-01 -4.149780000000000135e-02 -3.859630000000000005e-01 -3.383349999999999969e-01 -2.191539999999999877e-01 0.000000000000000000e+00 1.688199461475181629e-02 -2.547159999999999980e-01 0.000000000000000000e+00 nan nan 7.266618910034460255e-01 8.549947268240000106e-03 1.690666081590000078e-02 6.152532622200000342e-03 1.545420000000000016e+01 1.854269999999999996e+01 1.789949999999999974e+01 1.928369999999999962e+01 8.122791352111914387e-01 8.668470281594879978e-01
-2.226519999999999888e-01 -1.551359999999999961e-01 1.366769999999999929e-01 -3.875379999999999936e-01 -4.238910000000000178e-01 -2.191269999999999885e-01 0.000000000000000000e+00 1.493926086351426985e-02 -7.374340000000000339e-01 0.000000000000000000e+00 nan nan 7.564993640454260593e-01 8.549947268240000106e-03 1.690666081590000078e-02 6.152532622200000342e-03 1.545420000000000016e+01 1.854269999999999996e+01 1.789949999999999974e+01 1.928369999999999962e+01 7.524474389154964804e-01 7.784028109998516465e-01
-2.226349999999999996e-01 -7.674240000000000228e-02 2.229510000000000103e-01 -3.145290000000000030e-01 -3.842780000000000085e-01 -2.191639999999999977e-01 0.000000000000000000e+00 1.312737200879632304e-02 -8.063940000000000552e-01 0.000000000000000000e+00 nan nan 7.845207510149132535e-01 8.680409805070000290e-03 1.714423738660000168e-02 6.788785363780000352e-03 4.894960000000000200e+00 2.072159999999999869e+01 1.905890000000000128e+01 1.769600000000000151e+01 7.524474389154964804e-01 7.784028109998516465e-01
-2.226589999999999958e-01 -1.719579999999999997e-01 6.279099999999999959e-02 -4.017859999999999765e-01 -5.616910000000000514e-01 -2.191639999999999977e-01 0.000000000000000000e+00 1.144978046231015512e-02 -6.684750000000000414e-01 0.000000000000000000e+00 nan nan 8.106548719212955945e-01 8.680409805070000290e-03 1.714423738660000168e-02 6.788785363780000352e-03 4.894960000000000200e+00 2.072159999999999869e+01 1.905890000000000128e+01 1.769600000000000151e+01 6.398084260086045472e-01 5.901186096768340494e-01
-2.226740000000000108e-01 -3.142499999999999738e-01 -1.681559999999999999e-01 -2.859459999999999780e-01 -2.753120000000000012e-01 -2.191950000000000010e-01 0.000000000000000000e+00 9.908416993603230694e-03 -1.167969999999999980e-01 0.000000000000000000e+00 nan nan 8.348519302525689856e-01 6.622518162539999670e-03 1.355961002480000031e-02 6.254592852229999903e-03 1.965040000000000120e+01 2.202749999999999986e+01 2.218359999999999843e+01 2.146539999999999893e+01 6.398084260086045472e-01 5.901186096768340494e-01
-2.226779999999999871e-01 -3.701070000000000193e-01 -1.070210000000000050e-01 -3.515769999999999729e-01 -3.854980000000000073e-01 -2.192060000000000120e-01 0.000000000000000000e+00 8.503668853667600835e-03 -2.547159999999999980e-01 0.000000000000000000e+00 nan nan 8.570840771897166865e-01 6.622518162539999670e-03 1.355961002480000031e-02 6.254592852229999903e-03 1.965040000000000120e+01 2.202749999999999986e+01 2.218359999999999843e+01 2.146539999999999893e+01 5.179695321589956603e-01 6.794272422837723813e-01
-2.226740000000000108e-01 -2.938459999999999961e-01 -2.448899999999999966e-01 -4.432349999999999901e-01 -4.110280000000000045e-01 -2.192230000000000012e-01 0.000000000000000000e+00 7.234375387231817278e-03 8.486399999999999499e-01 0.000000000000000000e+00 nan nan 8.773457271449557338e-01 6.011783947419999802e-03 8.586805282070000475e-03 5.360167870189999802e-03 1.063119999999999976e+01 2.064239999999999853e+01 2.222889999999999944e+01 2.093870000000000076e+01 5.179695321589956603e-01 6.794272422837723813e-01
-2.226920000000000011e-01 -5.214210000000000234e-01 -4.334979999999999944e-01 -3.697840000000000016e-01 -4.196639999999999815e-01 -2.192280000000000062e-01 0.000000000000000000e+00 6.097841183448693414e-03 3.659220000000000250e-01 0.000000000000000000e+00 nan nan 8.956536210486790717e-01 6.011783947419999802e-03 8.586805282070000475e-03 5.360167870189999802e-03 1.063119999999999976e+01 2.064239999999999853e+01 2.222889999999999944e+01 2.093870000000000076e+01 6.135130015964500583e-01 6.133192563387717122e-01
-2.226839999999999931e-01 -4.016970000000000263e-01 -4.271280000000000077e-01 -4.836309999999999776e-01 -3.643649999999999944e-01 -2.192260000000000042e-01 0.000000000000000000e+00 5.089866615976990083e-03 2.112280000000000060e-02 0.000000000000000000e+00 nan nan 9.120466366680245462e-01 7.610254356260000123e-03 1.010605139739999964e-02 6.315534988160000258e-03 8.770479999999999166e+00 1.360740000000000016e+01 1.683820000000000050e+01 1.676660000000000039e+01 6.135130015964500583e-01 6.133192563387717122e-01
-2.226920000000000011e-01 -5.243039999999999923e-01 -7.827150000000000496e-01 -2.653820000000000068e-01 -3.653620000000000201e-01 -2.192199999999999982e-01 0.000000000000000000e+00 4.204795426426932714e-03 1.124479999999999924e+00 0.000000000000000000e+00 nan nan 9.265853481062387154e-01 7.610254356260000123e-03 1.010605139739999964e-02 6.315534988160000258e-03 8.770479999999999166e+00 1.360740000000000016e+01 1.683820000000000050e+01 1.676660000000000039e+01 6.192006926969180203e-01 7.346475527474883860e-01
-2.226910000000000001e-01 -5.101419999999999844e-01 -9.458280000000000021e-01 -2.921960000000000113e-01 -3.279139999999999833e-01 -2.192230000000000012e-01 0.000000000000000000e+00 3.435578812026385265e-03 1.400320000000000009e+00 0.000000000000000000e+00 nan nan 9.393513394738824962e-01 6.528212703210000030e-03 1.005868107599999957e-02 6.240514184989999838e-03 9.520450000000000301e+00 1.734959999999999880e+01 2.017680000000000007e+01 1.872520000000000095e+01 6.192006926969180203e-01 7.346475527474883860e-01
-2.226750000000000118e-01 -2.926070000000000060e-01 -2.160580000000000001e-01 -4.029889999999999861e-01 -4.289629999999999832e-01 -2.192070000000000130e-01 0.000000000000000000e+00 2.773855291374305310e-03 2.280020000000000102e-01 0.000000000000000000e+00 nan nan 9.504462805082593002e-01 6.528212703210000030e-03 1.005868107599999957e-02 6.240514184989999838e-03 9.520450000000000301e+00 1.734959999999999880e+01 2.017680000000000007e+01 1.872520000000000095e+01 5.270395324295803485e-01 6.765106649730282529e-01
-2.226809999999999901e-01 -4.092390000000000194e-01 -2.442819999999999991e-01 -3.420440000000000147e-01 -4.642169999999999908e-01 -2.192000000000000060e-01 0.000000000000000000e+00 2.210045443364894169e-03 -5.995150000000000201e-01 0.000000000000000000e+00 nan nan 9.599907746146664200e-01 7.024432014929999669e-03 1.089217458609999939e-02 7.139207601689999752e-03 1.165300000000000047e+01 1.719920000000000115e+01 2.061360000000000170e+01 2.035810000000000031e+01 5.270395324295803485e-01 6.765106649730282529e-01
-2.226809999999999901e-01 -3.870649999999999924e-01 -4.029110000000000191e-01 -4.006959999999999966e-01 -2.644380000000000064e-01 -2.192099999999999882e-01 0.000000000000000000e+00 1.733460445857315513e-03 2.280020000000000102e-01 0.000000000000000000e+00 nan nan 9.681229923816224714e-01 7.024432014929999669e-03 1.089217458609999939e-02 7.139207601689999752e-03 1.165300000000000047e+01 1.719920000000000115e+01 2.061360000000000170e+01 2.035810000000000031e+01 5.372189301079632884e-01 6.682327323116514783e-01
